rule_index,update_us
885,3.852
886,3.971
887,4.088
888,4.001
889,3.898
890,3.878
891,3.934
892,4.258
893,3.804
894,3.808
895,3.675
896,9.477
897,4.012
898,4.413
899,4.119
900,4.014
901,3.980
902,4.014
903,3.798
904,3.952
905,3.842
906,3.988
907,3.893
908,4.079
909,3.906
910,4.269
911,4.059
912,4.262
913,4.129
914,4.084
915,3.801
916,3.953
917,3.859
918,3.941
919,3.683
920,4.209
921,3.872
922,4.055
923,3.770
924,4.213
925,3.825
926,4.111
927,3.834
928,4.265
929,3.840
930,4.048
931,4.029
932,4.001
933,3.976
934,4.091
935,3.850
936,4.101
937,3.789
938,4.185
939,3.881
940,3.896
941,4.224
942,4.077
943,3.990
944,3.966
945,3.812
946,3.960
947,3.923
948,4.050
949,3.747
950,4.340
951,3.891
952,3.935
953,3.790
954,3.904
955,3.766
956,4.015
957,3.792
958,4.066
959,3.725
960,3.940
961,3.947
962,3.979
963,3.797
964,3.977
965,3.790
966,3.819
967,3.887
968,3.956
969,3.917
970,3.933
971,3.677
972,3.948
973,3.855
974,3.960
975,3.736
976,4.008
977,3.775
978,4.311
979,3.775
980,4.046
981,3.788
982,3.996
983,3.807
984,3.887
985,3.797
986,4.045
987,3.872
988,3.968
989,3.965
990,4.114
991,3.751
992,3.975
993,4.470
994,4.192
995,4.115
996,4.204
997,4.039
998,4.152
999,3.635
