rule_index,update_us
642,5.272
643,5.439
644,5.358
645,5.436
646,5.073
647,5.887
648,5.184
649,6.114
650,4.953
651,4.807
652,5.035
653,5.121
654,4.934
655,5.351
656,5.178
657,5.314
658,4.912
659,5.020
660,5.154
661,5.106
662,4.782
663,5.036
664,5.179
665,5.487
666,4.789
667,6.560
668,4.491
669,4.184
670,4.100
671,4.325
672,4.233
673,4.244
674,4.210
675,4.109
676,4.508
677,4.375
678,3.898
679,3.890
680,3.863
681,4.177
682,4.118
683,3.918
684,4.025
685,4.070
686,4.092
687,4.089
688,4.238
689,4.320
690,4.233
691,4.160
692,4.236
693,4.037
694,4.138
695,4.315
696,3.877
697,3.977
698,4.225
699,4.131
700,3.936
701,4.078
702,4.418
703,4.174
704,3.827
705,3.897
706,3.821
707,4.039
708,4.019
709,3.791
710,3.868
711,3.848
712,3.882
713,4.351
714,3.875
715,3.986
716,3.890
717,4.354
718,4.200
719,4.167
720,4.277
721,3.635
722,3.822
723,3.740
724,3.931
725,3.666
726,3.570
727,3.758
728,4.100
729,3.619
730,3.776
731,3.995
732,3.788
733,3.887
734,3.689
735,3.786
736,3.732
737,3.901
738,4.026
739,3.734
740,3.883
741,3.713
742,3.527
743,3.578
744,3.640
745,3.699
746,3.514
747,3.928
748,3.875
749,3.682
750,3.892
751,3.997
752,3.940
753,4.327
754,3.847
755,3.957
756,4.284
757,3.971
758,3.783
759,4.180
760,3.851
761,3.885
762,4.007
763,4.016
764,3.583
765,3.695
766,3.875
767,3.826
768,8.679
769,3.840
770,3.784
771,4.097
772,3.534
773,3.842
774,4.358
775,3.746
776,4.068
777,3.713
778,3.905
779,4.633
780,3.962
781,3.673
782,3.880
783,3.535
784,3.645
785,3.854
786,3.633
787,3.706
788,3.962
789,3.409
790,3.643
791,3.597
792,3.600
793,3.883
794,3.709
795,3.785
796,3.573
797,3.918
798,3.944
799,3.804
800,3.699
801,3.994
802,3.686
803,4.632
804,3.948
805,4.110
806,3.911
807,3.856
808,3.771
809,3.807
810,4.183
811,4.312
812,3.933
813,3.744
814,3.914
815,4.061
816,4.430
817,4.701
818,5.292
819,4.364
820,5.687
821,5.325
822,4.670
823,5.363
824,5.151
825,5.165
826,5.200
827,4.629
828,4.674
829,5.490
830,3.997
831,3.949
832,3.791
833,3.872
834,3.908
835,4.023
836,3.724
837,4.126
838,3.901
839,4.277
840,3.882
841,3.988
842,4.199
843,3.803
844,3.539
845,3.685
846,3.771
847,3.965
848,3.639
849,3.819
850,4.094
851,4.024
852,3.807
853,3.917
854,3.829
855,4.280
856,3.637
857,3.889
858,4.027
859,3.818
860,3.980
861,3.784
862,3.891
863,3.761
864,3.978
865,4.215
866,3.616
867,3.901
868,3.751
869,3.722
870,3.752
871,3.915
872,3.911
873,3.942
874,4.143
875,3.816
876,3.626
877,4.145
878,3.939
879,4.188
880,3.700
881,3.804
882,3.849
883,4.293
884,4.012
885,4.031
886,3.969
887,4.179
888,3.819
889,4.007
890,3.661
891,3.803
892,3.740
893,3.925
894,3.796
895,3.653
896,10.657
897,4.183
898,3.961
899,4.278
900,3.729
901,3.865
902,3.773
903,3.911
904,3.637
905,3.765
906,3.820
907,4.241
908,3.755
909,4.368
910,4.262
911,3.845
912,3.871
913,3.953
914,3.824
915,3.970
916,4.333
917,4.028
918,3.725
919,4.011
920,3.774
921,3.996
922,3.803
923,3.992
924,3.621
925,3.739
926,3.935
927,4.185
928,3.585
929,3.936
930,3.745
931,3.723
932,3.614
933,3.791
934,3.963
935,4.095
936,3.800
937,3.851
938,3.763
939,4.489
940,4.043
941,4.180
942,4.218
943,3.985
944,3.721
945,3.608
946,3.696
947,3.859
948,3.832
949,3.585
950,4.057
951,3.778
952,47.099
953,5.749
954,3.920
955,3.883
956,3.970
957,4.169
958,3.907
959,4.109
960,4.068
961,4.336
962,4.341
963,3.857
964,4.148
965,3.973
966,4.003
967,3.885
968,3.822
969,3.876
970,3.858
971,3.642
972,3.888
973,4.092
974,3.696
975,3.564
976,3.818
977,3.709
978,3.867
979,3.579
980,3.796
981,3.872
982,3.857
983,4.054
984,4.087
985,3.693
986,3.946
987,3.792
988,3.801
989,4.145
990,3.835
991,3.594
992,3.787
993,4.136
994,3.887
995,3.894
996,3.832
997,4.221
998,3.987
999,3.686
